run_id,subject_id,accuracies,balanced_accuracies,mean_accuracy,std_accuracy,mean_balanced_accuracy,std_balanced_accuracy
20260408_1824_eff5bd3a,51,"[0.4, 0.5, 0.55, 0.125, 0.425]","[0.4, 0.5, 0.55, 0.125, 0.42500000000000004]",0.4,0.14747881203752627,0.4,0.14747881203752627
20260408_1835_c7a68041,48,"[0.95, 1.0, 1.0, 1.0, 1.0]","[0.95, 1.0, 1.0, 1.0, 1.0]",0.99,0.020000000000000018,0.99,0.020000000000000018
20260408_1835_c7a68041,49,"[0.975, 0.975, 0.925, 0.95, 0.975]","[0.975, 0.975, 0.925, 0.95, 0.975]",0.96,0.01999999999999998,0.96,0.01999999999999998
20260408_1835_c7a68041,50,"[1.0, 1.0, 1.0, 0.975, 0.975]","[1.0, 1.0, 1.0, 0.975, 0.975]",0.99,0.012247448713915901,0.99,0.012247448713915901
20260408_1835_c7a68041,51,"[0.6, 0.5, 0.575, 0.5, 0.35]","[0.6000000000000001, 0.5, 0.575, 0.5, 0.35]",0.505,0.08717797887081347,0.505,0.0871779788708135
20260408_1835_c7a68041,52,"[0.95, 0.95, 0.975, 0.975, 0.975]","[0.95, 0.95, 0.975, 0.975, 0.975]",0.9650000000000001,0.012247448713915901,0.9650000000000001,0.012247448713915901
20260408_1835_c7a68041,53,"[1.0, 0.975, 1.0, 1.0, 1.0]","[1.0, 0.975, 1.0, 1.0, 1.0]",0.9949999999999999,0.010000000000000009,0.9949999999999999,0.010000000000000009
20260408_1835_c7a68041,54,"[0.7, 0.8, 0.825, 0.675, 0.625]","[0.7, 0.8, 0.825, 0.675, 0.625]",0.725,0.07582875444051551,0.725,0.07582875444051551
20260408_1849_89f91aac,54,"[0.85, 0.925, 0.9, 0.825, 0.775]","[0.85, 0.925, 0.9, 0.825, 0.775]",0.8550000000000001,0.05338539126015657,0.8550000000000001,0.05338539126015657
20260408_1849_89f91aac,53,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.0,1.0,0.0
20260408_1849_89f91aac,52,"[1.0, 0.95, 0.975, 0.975, 0.975]","[1.0, 0.95, 0.975, 0.975, 0.975]",0.975,0.01581138830084191,0.975,0.01581138830084191
20260408_1849_89f91aac,51,"[0.7, 0.675, 0.7, 0.7, 0.275]","[0.7, 0.675, 0.7000000000000001, 0.7, 0.275]",0.6100000000000001,0.16777961735562516,0.6100000000000001,0.16777961735562516
20260408_1849_89f91aac,49,"[1.0, 0.975, 0.975, 0.95, 0.975]","[1.0, 0.975, 0.975, 0.95, 0.975]",0.975,0.01581138830084191,0.975,0.01581138830084191
20260408_1849_89f91aac,48,"[0.975, 1.0, 1.0, 1.0, 1.0]","[0.975, 1.0, 1.0, 1.0, 1.0]",0.9949999999999999,0.010000000000000009,0.9949999999999999,0.010000000000000009
20260408_1849_89f91aac,50,"[1.0, 1.0, 0.975, 0.975, 1.0]","[1.0, 1.0, 0.975, 0.975, 1.0]",0.99,0.012247448713915901,0.99,0.012247448713915901
20260408_1908_cdfe1f4d,48,"[0.95, 1.0, 1.0, 1.0, 1.0]","[0.95, 1.0, 1.0, 1.0, 1.0]",0.99,0.020000000000000018,0.99,0.020000000000000018
20260408_1908_cdfe1f4d,49,"[1.0, 0.95, 0.975, 0.95, 0.975]","[1.0, 0.95, 0.975, 0.95, 0.975]",0.97,0.018708286933869722,0.97,0.018708286933869722
20260408_1908_cdfe1f4d,50,"[1.0, 1.0, 0.975, 0.975, 1.0]","[1.0, 1.0, 0.975, 0.975, 1.0]",0.99,0.012247448713915901,0.99,0.012247448713915901
20260408_1908_cdfe1f4d,51,"[0.725, 0.65, 0.675, 0.7, 0.275]","[0.725, 0.65, 0.675, 0.7, 0.275]",0.605,0.16688319268278634,0.605,0.16688319268278634
20260408_1908_cdfe1f4d,52,"[1.0, 0.95, 1.0, 0.975, 0.975]","[1.0, 0.95, 1.0, 0.975, 0.975]",0.9800000000000001,0.018708286933869722,0.9800000000000001,0.018708286933869722
20260408_1908_cdfe1f4d,53,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.0,1.0,0.0
20260408_1908_cdfe1f4d,54,"[0.85, 0.9, 0.925, 0.825, 0.75]","[0.85, 0.9, 0.925, 0.825, 0.75]",0.85,0.06123724356957947,0.85,0.06123724356957947
20260408_1929_a944d1a5,52,"[1.0, 0.95, 0.975, 0.975, 0.975]","[1.0, 0.95, 0.975, 0.975, 0.975]",0.975,0.01581138830084191,0.975,0.01581138830084191
20260408_1929_a944d1a5,53,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.0,1.0,0.0
20260408_1929_a944d1a5,51,"[0.725, 0.675, 0.725, 0.675, 0.475]","[0.725, 0.675, 0.725, 0.6749999999999999, 0.475]",0.655,0.09273618495495704,0.655,0.09273618495495704
20260408_1929_a944d1a5,54,"[0.9, 0.85, 0.9, 0.775, 0.85]","[0.9, 0.8500000000000001, 0.9, 0.7749999999999999, 0.85]",0.8549999999999999,0.045825756949558406,0.8549999999999999,0.04582575694955844
20260408_1929_a944d1a5,49,"[1.0, 0.975, 0.975, 0.95, 0.975]","[1.0, 0.975, 0.975, 0.95, 0.975]",0.975,0.01581138830084191,0.975,0.01581138830084191
20260408_1929_a944d1a5,48,"[0.95, 1.0, 1.0, 1.0, 1.0]","[0.95, 1.0, 1.0, 1.0, 1.0]",0.99,0.020000000000000018,0.99,0.020000000000000018
20260408_1929_a944d1a5,50,"[1.0, 1.0, 0.975, 0.975, 1.0]","[1.0, 1.0, 0.975, 0.975, 1.0]",0.99,0.012247448713915901,0.99,0.012247448713915901
20260408_1943_ace09cf5,48,"[0.95, 1.0, 1.0, 1.0, 1.0]","[0.95, 1.0, 1.0, 1.0, 1.0]",0.99,0.020000000000000018,0.99,0.020000000000000018
20260408_1943_ace09cf5,49,"[1.0, 0.975, 0.975, 0.95, 0.975]","[1.0, 0.975, 0.975, 0.95, 0.975]",0.975,0.01581138830084191,0.975,0.01581138830084191
20260408_1943_ace09cf5,50,"[1.0, 1.0, 0.975, 0.975, 1.0]","[1.0, 1.0, 0.975, 0.975, 1.0]",0.99,0.012247448713915901,0.99,0.012247448713915901
20260408_1943_ace09cf5,51,"[0.7, 0.675, 0.625, 0.675, 0.575]","[0.7, 0.6749999999999999, 0.625, 0.6749999999999999, 0.5750000000000001]",0.65,0.04472135954999581,0.65,0.044721359549995746
20260408_1943_ace09cf5,52,"[1.0, 0.95, 1.0, 0.975, 0.975]","[1.0, 0.95, 1.0, 0.975, 0.975]",0.9800000000000001,0.018708286933869722,0.9800000000000001,0.018708286933869722
20260408_1943_ace09cf5,53,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.0,1.0,0.0
20260408_1943_ace09cf5,54,"[0.875, 0.875, 0.9, 0.825, 0.75]","[0.875, 0.875, 0.9, 0.825, 0.75]",0.845,0.05338539126015657,0.845,0.05338539126015657
20260408_1957_6fe9c54d,53,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.0,1.0,0.0
20260408_1957_6fe9c54d,52,"[1.0, 0.95, 0.975, 1.0, 0.975]","[1.0, 0.95, 0.975, 1.0, 0.975]",0.9799999999999999,0.018708286933869726,0.9799999999999999,0.018708286933869726
20260408_1957_6fe9c54d,51,"[0.675, 0.6, 0.65, 0.675, 0.475]","[0.675, 0.6, 0.65, 0.6749999999999999, 0.475]",0.615,0.07516648189186456,0.615,0.07516648189186455
20260408_1957_6fe9c54d,54,"[0.85, 0.85, 0.875, 0.8, 0.85]","[0.85, 0.8500000000000001, 0.875, 0.8, 0.85]",0.845,0.02449489742783176,0.845,0.024494897427831768
20260408_1957_6fe9c54d,49,"[1.0, 0.975, 0.975, 0.975, 0.975]","[1.0, 0.975, 0.975, 0.975, 0.975]",0.9800000000000001,0.010000000000000009,0.9800000000000001,0.010000000000000009
20260408_1957_6fe9c54d,48,"[0.975, 1.0, 1.0, 1.0, 1.0]","[0.975, 1.0, 1.0, 1.0, 1.0]",0.9949999999999999,0.010000000000000009,0.9949999999999999,0.010000000000000009
20260408_1957_6fe9c54d,50,"[1.0, 1.0, 0.975, 0.975, 1.0]","[1.0, 1.0, 0.975, 0.975, 1.0]",0.99,0.012247448713915901,0.99,0.012247448713915901
20260408_2010_4c52a808,53,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.0,1.0,0.0
20260408_2010_4c52a808,52,"[1.0, 0.95, 1.0, 0.975, 0.975]","[1.0, 0.95, 1.0, 0.975, 0.975]",0.9800000000000001,0.018708286933869722,0.9800000000000001,0.018708286933869722
20260408_2010_4c52a808,51,"[0.675, 0.65, 0.7, 0.675, 0.525]","[0.675, 0.65, 0.7000000000000001, 0.675, 0.525]",0.645,0.06204836822995428,0.645,0.0620483682299543
20260408_2010_4c52a808,54,"[0.875, 0.875, 0.9, 0.775, 0.825]","[0.875, 0.875, 0.9, 0.7749999999999999, 0.825]",0.85,0.0447213595499958,0.85,0.044721359549995836
20260408_2010_4c52a808,49,"[1.0, 0.975, 0.975, 0.95, 0.975]","[1.0, 0.975, 0.975, 0.95, 0.975]",0.975,0.01581138830084191,0.975,0.01581138830084191
20260408_2010_4c52a808,48,"[0.95, 1.0, 1.0, 1.0, 1.0]","[0.95, 1.0, 1.0, 1.0, 1.0]",0.99,0.020000000000000018,0.99,0.020000000000000018
20260408_2010_4c52a808,50,"[1.0, 1.0, 0.975, 0.975, 1.0]","[1.0, 1.0, 0.975, 0.975, 1.0]",0.99,0.012247448713915901,0.99,0.012247448713915901
20260408_2023_22bdb8dd,48,"[0.975, 1.0, 1.0, 1.0, 1.0]","[0.975, 1.0, 1.0, 1.0, 1.0]",0.9949999999999999,0.010000000000000009,0.9949999999999999,0.010000000000000009
20260408_2023_22bdb8dd,49,"[1.0, 0.95, 0.95, 0.95, 0.975]","[1.0, 0.95, 0.95, 0.95, 0.975]",0.9649999999999999,0.020000000000000018,0.9649999999999999,0.020000000000000018
20260408_2023_22bdb8dd,50,"[1.0, 1.0, 0.975, 0.975, 1.0]","[1.0, 1.0, 0.975, 0.975, 1.0]",0.99,0.012247448713915901,0.99,0.012247448713915901
20260408_2023_22bdb8dd,51,"[0.675, 0.7, 0.65, 0.25, 0.275]","[0.675, 0.7, 0.65, 0.25, 0.275]",0.51,0.20285462775100796,0.51,0.20285462775100796
20260408_2023_22bdb8dd,52,"[1.0, 0.95, 0.975, 0.975, 0.975]","[1.0, 0.95, 0.975, 0.975, 0.975]",0.975,0.01581138830084191,0.975,0.01581138830084191
20260408_2023_22bdb8dd,53,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.0,1.0,0.0
20260408_2023_22bdb8dd,54,"[0.875, 0.85, 0.9, 0.8, 0.75]","[0.875, 0.8500000000000001, 0.9, 0.7999999999999999, 0.75]",0.835,0.053851648071345036,0.835,0.05385164807134506
20260408_2118_e55be510,54,"[0.825, 0.85, 0.9, 0.825, 0.75]","[0.8250000000000001, 0.8500000000000001, 0.9, 0.825, 0.75]",0.8299999999999998,0.048476798574163295,0.8300000000000001,0.0484767985741633
20260408_2118_e55be510,53,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.0,1.0,0.0
20260408_2118_e55be510,52,"[1.0, 0.95, 0.975, 0.975, 0.975]","[1.0, 0.95, 0.975, 0.975, 0.975]",0.975,0.01581138830084191,0.975,0.01581138830084191
20260408_2118_e55be510,49,"[1.0, 0.925, 0.95, 0.95, 0.975]","[1.0, 0.925, 0.95, 0.95, 0.975]",0.96,0.025495097567963917,0.96,0.025495097567963917
20260408_2118_e55be510,50,"[1.0, 1.0, 0.975, 0.975, 0.975]","[1.0, 1.0, 0.975, 0.975, 0.975]",0.985,0.012247448713915901,0.985,0.012247448713915901
20260408_2118_e55be510,48,"[0.975, 1.0, 1.0, 1.0, 1.0]","[0.975, 1.0, 1.0, 1.0, 1.0]",0.9949999999999999,0.010000000000000009,0.9949999999999999,0.010000000000000009
20260408_2118_e55be510,51,"[0.65, 0.775, 0.675, 0.225, 0.275]","[0.65, 0.7749999999999999, 0.675, 0.22499999999999998, 0.275]",0.52,0.22494443758403984,0.5199999999999999,0.22494443758403984
20260408_2205_3e41fbb1,48,"[0.975, 1.0, 1.0, 1.0, 1.0]","[0.975, 1.0, 1.0, 1.0, 1.0]",0.9949999999999999,0.010000000000000009,0.9949999999999999,0.010000000000000009
20260408_2205_3e41fbb1,49,"[1.0, 0.925, 0.975, 0.95, 0.975]","[1.0, 0.925, 0.975, 0.95, 0.975]",0.9649999999999999,0.02549509756796391,0.9649999999999999,0.02549509756796391
20260408_2205_3e41fbb1,50,"[1.0, 1.0, 0.975, 0.975, 1.0]","[1.0, 1.0, 0.975, 0.975, 1.0]",0.99,0.012247448713915901,0.99,0.012247448713915901
20260408_2205_3e41fbb1,51,"[0.7, 0.65, 0.7, 0.7, 0.275]","[0.7, 0.65, 0.7000000000000001, 0.7, 0.275]",0.605,0.16613247725836147,0.605,0.16613247725836147
20260408_2205_3e41fbb1,52,"[1.0, 0.95, 0.975, 0.975, 0.975]","[1.0, 0.95, 0.975, 0.975, 0.975]",0.975,0.01581138830084191,0.975,0.01581138830084191
20260408_2205_3e41fbb1,53,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.0,1.0,0.0
20260408_2205_3e41fbb1,54,"[0.875, 0.875, 0.9, 0.825, 0.75]","[0.875, 0.875, 0.9, 0.825, 0.75]",0.845,0.05338539126015657,0.845,0.05338539126015657
20260408_2238_d564163a,54,"[0.875, 0.875, 0.9, 0.8, 0.775]","[0.875, 0.875, 0.9, 0.7999999999999999, 0.775]",0.8450000000000001,0.04847679857416328,0.845,0.0484767985741633
20260408_2238_d564163a,52,"[1.0, 0.95, 0.975, 0.975, 0.975]","[1.0, 0.95, 0.975, 0.975, 0.975]",0.975,0.01581138830084191,0.975,0.01581138830084191
20260408_2238_d564163a,51,"[0.7, 0.725, 0.7, 0.7, 0.275]","[0.7, 0.725, 0.7000000000000001, 0.7, 0.275]",0.62,0.17277152543170993,0.62,0.17277152543170993
20260408_2238_d564163a,53,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.0,1.0,0.0
20260408_2238_d564163a,49,"[1.0, 0.925, 0.975, 0.95, 0.975]","[1.0, 0.925, 0.975, 0.95, 0.975]",0.9649999999999999,0.02549509756796391,0.9649999999999999,0.02549509756796391
20260408_2238_d564163a,48,"[0.975, 1.0, 1.0, 1.0, 1.0]","[0.975, 1.0, 1.0, 1.0, 1.0]",0.9949999999999999,0.010000000000000009,0.9949999999999999,0.010000000000000009
20260408_2238_d564163a,50,"[1.0, 1.0, 0.975, 0.975, 1.0]","[1.0, 1.0, 0.975, 0.975, 1.0]",0.99,0.012247448713915901,0.99,0.012247448713915901
20260408_2313_fd52d16c,54,"[0.85, 0.875, 0.9, 0.825, 0.75]","[0.85, 0.875, 0.9, 0.825, 0.75]",0.8400000000000001,0.05147815070493501,0.8400000000000001,0.05147815070493501
20260408_2313_fd52d16c,52,"[1.0, 0.95, 0.975, 0.975, 0.975]","[1.0, 0.95, 0.975, 0.975, 0.975]",0.975,0.01581138830084191,0.975,0.01581138830084191
20260408_2313_fd52d16c,51,"[0.7, 0.675, 0.675, 0.7, 0.275]","[0.7, 0.675, 0.675, 0.7, 0.275]",0.605,0.16537835408541227,0.605,0.16537835408541227
20260408_2313_fd52d16c,53,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.0,1.0,0.0
20260408_2313_fd52d16c,49,"[1.0, 0.95, 0.975, 0.95, 0.975]","[1.0, 0.95, 0.975, 0.95, 0.975]",0.97,0.018708286933869722,0.97,0.018708286933869722
20260408_2313_fd52d16c,48,"[0.975, 1.0, 1.0, 1.0, 1.0]","[0.975, 1.0, 1.0, 1.0, 1.0]",0.9949999999999999,0.010000000000000009,0.9949999999999999,0.010000000000000009
20260408_2313_fd52d16c,50,"[1.0, 1.0, 0.975, 0.975, 1.0]","[1.0, 1.0, 0.975, 0.975, 1.0]",0.99,0.012247448713915901,0.99,0.012247448713915901
20260408_2338_da80acf9,53,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.0,1.0,0.0
20260408_2338_da80acf9,48,"[0.975, 1.0, 1.0, 1.0, 1.0]","[0.975, 1.0, 1.0, 1.0, 1.0]",0.9949999999999999,0.010000000000000009,0.9949999999999999,0.010000000000000009
20260408_2338_da80acf9,49,"[1.0, 0.925, 0.975, 0.95, 0.975]","[1.0, 0.925, 0.975, 0.95, 0.975]",0.9649999999999999,0.02549509756796391,0.9649999999999999,0.02549509756796391
20260408_2338_da80acf9,50,"[1.0, 1.0, 0.975, 0.975, 1.0]","[1.0, 1.0, 0.975, 0.975, 1.0]",0.99,0.012247448713915901,0.99,0.012247448713915901
20260408_2338_da80acf9,51,"[0.7, 0.7, 0.7, 0.7, 0.275]","[0.7, 0.7, 0.7000000000000001, 0.7, 0.275]",0.615,0.16999999999999998,0.615,0.16999999999999998
20260408_2338_da80acf9,52,"[1.0, 0.95, 1.0, 0.975, 0.975]","[1.0, 0.95, 1.0, 0.975, 0.975]",0.9800000000000001,0.018708286933869722,0.9800000000000001,0.018708286933869722
20260408_2338_da80acf9,54,"[0.875, 0.9, 0.875, 0.825, 0.75]","[0.875, 0.9, 0.875, 0.825, 0.75]",0.845,0.05338539126015657,0.845,0.05338539126015657
